98.67 	898.77 	6543.16 	3573.16 	31592.07 	16307.29 	600383.51 	291204.34 	222562.60 	939.76 
100.17 	701.55 	7297.88 	6721.47 	91911.58 	32595.53 	1004759.83 	326854.73 	621371.91 	1036.81 
99.96 	905.34 	10764.10 	8964.28 	184474.16 	44489.31 	3099562.10 	458270.50 	665135.68 	1065.55 
99.40 	712.47 	3941.75 	6834.89 	46513.17 	33118.76 	480875.52 	332565.28 	632196.60 	974.15 
99.59 	899.15 	12943.62 	6238.10 	225888.57 	53628.32 	5063802.32 	814830.32 	560890.41 	993.46 
101.68 	528.26 	16437.29 	4856.33 	155249.49 	22863.73 	3379514.11 	421589.40 	122595.39 	1226.58 
100.21 	303.47 	4561.96 	2583.77 	71391.57 	11494.74 	764795.22 	151611.76 	198209.46 	1125.32 
100.04 	905.14 	4199.70 	3616.55 	19451.00 	16586.95 	353245.00 	226634.68 	156669.82 	1034.41 
100.29 	315.27 	4271.24 	2691.20 	50909.60 	11948.71 	1009519.36 	158234.48 	109498.65 	1049.63 
100.33 	721.61 	13924.80 	6914.88 	71800.33 	60097.94 	1118130.47 	634809.04 	634762.48 	1060.49 
99.09 	311.05 	12754.88 	1092.51 	170037.36 	7797.43 	3727925.83 	38275.07 	129242.05 	981.60 
101.10 	717.46 	4530.42 	6869.95 	70828.14 	33262.04 	1101949.88 	634992.30 	334270.15 	1112.11 
99.79 	516.51 	7423.44 	3322.99 	36165.99 	26746.08 	365949.55 	145464.70 	500625.26 	1048.90 
101.31 	315.84 	15673.90 	1898.08 	278715.43 	8126.26 	6349498.96 	135236.06 	103470.95 	1179.57 
99.88 	507.44 	7526.57 	1903.96 	124343.77 	14475.48 	2025291.78 	74734.42 	255540.89 	1065.13 
100.35 	302.32 	13884.93 	1820.62 	186614.14 	13719.92 	3138232.08 	127409.25 	240797.68 	1058.54 
99.84 	301.90 	4495.52 	1826.61 	20936.31 	13774.32 	202130.23 	241976.93 	70880.96 	1102.64 
100.59 	506.17 	4262.08 	4623.05 	19746.95 	21643.49 	359243.49 	303358.04 	115499.74 	1058.05 
101.10 	523.56 	15180.89 	4810.47 	78662.43 	40326.36 	1234388.98 	783605.94 	226405.09 	1146.19 
100.40 	519.43 	7427.26 	4772.54 	122552.69 	22361.34 	1370203.71 	217044.69 	314401.09 	1047.56 
100.03 	301.29 	10938.45 	1806.49 	187798.76 	13633.45 	2169052.97 	70054.68 	126398.46 	1080.24 
99.80 	908.92 	13494.10 	3656.74 	180853.96 	16741.48 	3033619.76 	228882.99 	158268.69 	1032.68 
98.21 	690.40 	11435.93 	2660.73 	57872.39 	11783.53 	609251.36 	107927.30 	155770.67 	891.46 
100.26 	503.45 	10985.02 	4607.04 	188667.86 	38408.29 	2180203.21 	566901.43 	390896.72 	1085.24 
100.80 	315.15 	7705.40 	1892.50 	37680.69 	14320.43 	727678.26 	192950.44 	133352.53 	1086.08 
101.19 	518.81 	11543.48 	4749.31 	105431.11 	39676.57 	1694755.57 	587138.82 	769685.35 	1129.90 
100.20 	707.37 	4563.61 	2758.27 	38008.72 	21808.65 	734427.16 	116712.47 	400350.74 	1117.44 
99.10 	710.34 	9785.53 	6824.46 	126966.97 	33006.38 	1423398.79 	182196.18 	182500.71 	978.99 
99.16 	905.27 	9546.57 	6270.70 	123718.22 	30135.06 	1384030.00 	300164.64 	435197.41 	958.23 
99.21 	902.78 	3969.06 	8935.35 	32609.25 	44325.39 	621383.28 	456473.59 	250592.73 	986.46 
99.30 	893.07 	4139.93 	8803.41 	49168.82 	43640.23 	972294.39 	853774.42 	853670.22 	1030.17 
100.49 	711.73 	7896.60 	2750.07 	100388.25 	21730.59 	1606846.28 	304743.19 	304480.46 	1106.39 
100.42 	920.28 	4480.02 	3660.31 	20856.95 	29799.77 	201036.59 	296637.82 	563278.34 	1099.05 
100.91 	520.57 	4403.51 	1978.84 	36609.68 	15106.76 	371071.46 	267688.08 	78421.65 	1090.55 
99.32 	503.45 	13921.89 	4600.67 	187089.24 	38427.60 	3146315.88 	391063.02 	567306.73 	1060.26 
98.26 	700.78 	12321.33 	2733.65 	113274.12 	12190.39 	1258767.17 	111822.34 	111946.86 	950.61 
101.21 	710.51 	4962.46 	6833.13 	23331.45 	33117.17 	329277.04 	632025.48 	632124.07 	1204.04 
99.20 	306.24 	3832.32 	1855.25 	17604.06 	13998.31 	241879.00 	246239.20 	246283.31 	954.26 
97.63 	887.67 	5918.40 	8758.13 	50694.10 	43307.21 	1005033.68 	244312.13 	645858.11 	855.47 
98.68 	701.78 	3762.77 	2703.30 	17316.28 	21277.97 	310949.40 	205667.65 	389663.11 	933.12 
99.36 	894.60 	7325.83 	6207.96 	35807.80 	53322.04 	362308.51 	557839.31 	305603.07 	1037.01 
101.24 	311.36 	16178.90 	2663.81 	152494.66 	20925.48 	2523814.70 	292320.62 	202025.60 	1210.56 
99.56 	304.60 	4158.20 	2581.77 	64466.22 	20213.96 	1304859.60 	107501.52 	281439.49 	1032.63 
99.14 	893.98 	9873.47 	6171.18 	88896.62 	53067.15 	969120.74 	1056184.56 	554756.99 	987.71 
99.88 	504.91 	14355.72 	1893.57 	74235.74 	8116.39 	1521000.76 	71581.31 	135104.21 	1090.71 
100.52 	920.17 	14251.13 	3652.64 	73498.41 	16744.01 	1504469.72 	158426.05 	158353.93 	1082.76 
101.06 	506.32 	14996.09 	1879.71 	140432.45 	8103.27 	1586742.65 	103177.30 	71545.79 	1130.25 
100.48 	314.48 	15366.68 	1127.63 	272721.22 	4582.37 	3237962.50 	54947.42 	21429.52 	1158.57 
99.04 	892.24 	4048.53 	3535.42 	33300.77 	16141.53 	485296.28 	219975.92 	287947.26 	998.72 
101.73 	724.19 	16149.41 	4915.14 	220146.71 	23076.50 	2572972.77 	124035.92 	325137.60 	1209.62 
98.81 	297.82 	9311.40 	2536.45 	157303.47 	19844.35 	1792749.72 	361082.53 	275903.17 	934.96 
99.31 	906.92 	6828.66 	8988.06 	59354.49 	80077.18 	909756.27 	473035.74 	1258387.52 	971.68 
99.48 	303.66 	12944.64 	1834.39 	226025.42 	7853.91 	2646720.71 	38490.04 	38605.41 	995.98 
97.97 	686.59 	8401.47 	6561.69 	140392.02 	31641.48 	3031018.69 	458936.53 	458924.78 	855.29 
99.11 	512.38 	13193.46 	4714.76 	176281.05 	39377.69 	2026266.65 	763407.49 	582229.70 	1012.65 
101.33 	524.36 	4927.55 	3389.72 	59559.07 	15413.88 	628416.33 	209253.66 	273861.43 	1196.77 
99.48 	511.90 	6887.22 	3320.69 	86250.98 	15097.47 	1789599.70 	141369.83 	78358.52 	981.52 
101.14 	931.32 	14748.85 	3736.84 	76441.84 	17166.23 	823159.46 	162794.87 	308073.16 	1117.44 
99.34 	301.81 	13334.06 	1055.51 	123394.77 	7470.00 	1380000.96 	65492.11 	36545.05 	1020.36 
98.53 	697.43 	9566.98 	2726.54 	47785.74 	12181.81 	495380.52 	62048.84 	211418.57 	960.33 
102.38 	527.87 	16377.28 	4855.25 	292507.27 	22810.36 	5090109.01 	420507.60 	221694.18 	1224.94 
99.32 	508.71 	13159.36 	1919.66 	67560.57 	14550.74 	1046516.89 	75254.04 	135741.44 	1007.28 
101.87 	321.38 	4881.20 	1943.86 	22987.79 	8363.46 	424124.24 	74102.68 	106815.34 	1184.86 
99.79 	301.65 	13260.01 	2556.05 	177444.09 	11327.72 	3903211.25 	103208.37 	103323.42 	1014.64 
101.92 	924.23 	5227.92 	6447.60 	63589.00 	55703.48 	980321.38 	320262.41 	584662.38 	1259.15 
98.77 	896.24 	6662.88 	8893.35 	83108.84 	79228.48 	901388.18 	1243664.95 	1632195.42 	955.48 
100.67 	919.91 	4517.23 	6397.27 	21049.55 	55188.38 	385214.85 	1102395.17 	317118.22 	1115.96 
99.49 	314.02 	7100.17 	1128.42 	89287.10 	8080.77 	1857708.23 	102808.20 	39709.46 	1008.74 
100.44 	722.80 	4408.55 	4877.32 	20546.19 	40985.28 	375035.34 	608331.61 	230233.84 	1091.31 
99.78 	899.15 	10163.05 	8869.83 	50902.88 	79046.03 	530163.69 	853903.39 	466472.11 	1009.66 
99.87 	316.46 	10865.36 	1912.95 	142476.18 	14479.97 	3080016.16 	135109.63 	74774.69 	1072.21 
100.18 	316.66 	4437.91 	1134.67 	53007.30 	8084.80 	554211.95 	134470.05 	71419.52 	1087.33 
100.54 	924.55 	4630.47 	9185.86 	55654.75 	82075.66 	848253.39 	1292474.88 	1695742.28 	1140.65 
98.37 	693.23 	11733.73 	4675.54 	59600.19 	21846.84 	1198110.85 	401226.14 	211709.46 	910.30 
99.34 	507.42 	7332.05 	1922.06 	92481.47 	8261.04 	1011116.86 	137747.52 	40660.08 	1037.37 
99.88 	718.29 	7216.52 	6902.61 	35131.62 	33493.09 	514574.10 	488299.03 	639832.14 	1022.06 
100.88 	925.02 	4625.13 	6442.72 	21664.49 	31103.42 	397565.91 	590396.64 	450481.02 	1136.61 
98.55 	896.90 	3778.53 	3603.53 	17331.84 	29335.43 	311294.00 	160460.70 	553870.06 	936.59 
101.94 	729.90 	9352.77 	4935.32 	83730.37 	41396.03 	908181.32 	232788.13 	806140.75 	1286.79 
99.05 	900.16 	10228.21 	8908.79 	174471.97 	44230.53 	2003547.04 	249983.86 	455217.58 	1019.12 
100.25 	913.76 	13783.22 	9037.37 	242092.59 	44880.00 	2849592.52 	671254.42 	671512.14 	1048.83 
99.48 	298.56 	7289.40 	2516.32 	119934.17 	19694.21 	1338889.45 	358147.79 	104375.62 	1034.84 
100.94 	920.27 	8364.80 	9131.33 	74002.14 	45456.53 	1515453.43 	468936.21 	257189.50 	1167.78 
100.10 	714.46 	14443.62 	4804.89 	74732.56 	40240.03 	1531853.09 	596492.36 	596466.91 	1095.54 
100.90 	512.76 	8438.25 	4726.64 	107900.09 	39508.21 	1194489.18 	584651.40 	766300.27 	1176.43 
98.45 	884.54 	12065.26 	6137.48 	209184.52 	52777.71 	3548177.56 	551475.92 	302317.56 	936.12 
101.03 	512.35 	14793.13 	4702.51 	199859.83 	39247.95 	2319022.99 	760829.10 	760491.10 	1118.37 
100.19 	506.46 	13725.97 	4640.28 	184233.26 	38684.23 	2125049.57 	571346.24 	393879.83 	1048.42 
99.49 	704.12 	4060.64 	6770.92 	33395.19 	32739.98 	486747.58 	476404.92 	180875.28 	1011.41 
99.33 	314.89 	9688.58 	1921.30 	48314.92 	8284.66 	953763.03 	138205.71 	40915.41 	967.77 
99.09 	494.81 	9677.36 	4513.57 	125507.95 	37510.76 	1405789.89 	380949.67 	380922.90 	970.86 
98.68 	296.56 	4037.63 	1059.14 	33179.69 	4302.24 	333455.75 	35661.89 	51264.29 	995.95 
99.02 	696.48 	6977.51 	4694.21 	33855.15 	39227.98 	493970.18 	580130.77 	219622.45 	992.09 
100.13 	302.70 	14492.94 	1808.41 	74951.40 	7757.70 	1171443.54 	128630.27 	68232.86 	1100.11 
99.79 	305.21 	4353.58 	2607.72 	67779.78 	20483.76 	722906.18 	373841.82 	373915.80 	1068.12 
101.15 	725.28 	4652.17 	6958.59 	21787.76 	60521.78 	305455.71 	928791.93 	1218555.48 	1133.60 
99.18 	495.67 	13367.16 	4543.48 	68663.67 	21163.25 	732906.10 	204346.33 	387482.95 	1020.99 
99.47 	700.14 	4229.28 	4732.98 	50364.01 	39556.45 	997910.87 	585222.76 	767108.14 	1047.89 
100.29 	712.41 	7615.90 	2760.94 	126007.46 	12296.62 	1412086.50 	163348.70 	62709.48 	1077.83 
98.32 	305.93 	3553.71 	1095.51 	41492.76 	7756.08 	616614.19 	98304.46 	68253.31 	898.06 
97.23 	495.86 	10161.00 	4535.91 	91619.04 	37792.43 	1910230.54 	557055.03 	729773.19 	802.57 
100.62 	509.97 	10985.11 	3311.28 	188702.68 	26625.79 	4171746.50 	380225.26 	144749.38 	1085.15 
99.69 	910.08 	10297.30 	3641.15 	175728.38 	29670.93 	2019473.41 	295131.00 	427979.06 	1024.45 
99.63 	712.77 	13129.83 	4826.34 	229589.03 	40497.85 	3922107.31 	413904.54 	227103.88 	1004.75 
99.86 	305.31 	4083.85 	2612.53 	48362.95 	20563.01 	954728.48 	375451.30 	286890.01 	1013.62 
99.10 	908.84 	6891.51 	6337.52 	112736.64 	54547.42 	1821598.00 	1088161.38 	571430.62 	978.29 
100.70 	521.87 	15136.69 	4787.59 	268372.27 	22448.93 	6096464.29 	315540.48 	315655.27 	1143.07 
100.81 	711.74 	11013.79 	6828.42 	100140.46 	33118.20 	1602580.42 	482498.04 	332845.09 	1087.70 
99.12 	905.00 	10253.26 	6288.37 	133724.51 	30264.78 	2190267.06 	301627.79 	572772.23 	1019.81 
101.00 	507.63 	7932.92 	4653.62 	131770.80 	21853.99 	2830900.94 	306536.07 	116858.18 	1113.88 
99.83 	909.36 	7770.32 	9005.46 	128838.93 	44662.77 	1445761.29 	252404.99 	668103.06 	1094.50 
100.98 	509.21 	11792.88 	1909.36 	155879.79 	8213.33 	2584668.69 	72547.76 	72677.12 	1156.80 
100.17 	703.86 	4369.54 	2718.85 	20299.76 	12128.91 	195321.98 	61780.81 	61695.73 	1081.17 
100.68 	317.39 	11472.71 	1115.56 	151264.53 	4545.48 	2502237.01 	71065.47 	54500.54 	1126.18 
100.86 	518.41 	4681.25 	4779.72 	21921.21 	22433.00 	212341.45 	217762.30 	120111.15 	1147.05 
99.59 	302.68 	7221.50 	1054.12 	118793.01 	7435.43 	2530683.24 	93903.73 	65078.79 	1024.47 
100.50 	716.02 	11657.49 	6872.32 	59260.16 	33255.45 	908051.15 	334024.18 	634936.94 	1143.34 
98.62 	895.13 	9463.47 	6190.71 	47119.70 	29759.30 	928134.69 	429321.14 	296057.05 	947.63 
99.10 	497.23 	7288.87 	4557.74 	35486.33 	38008.75 	681658.76 	212177.75 	734648.74 	1034.56 
99.61 	499.45 	13036.06 	4580.48 	227815.05 	21357.53 	2669366.96 	113852.16 	391335.87 	998.37 
99.85 	904.19 	10261.61 	3626.26 	51455.68 	16571.13 	1021409.92 	156471.01 	226570.87 	1022.32 
97.42 	875.84 	5720.47 	8632.79 	70335.91 	76615.66 	1093246.10 	1573862.47 	825108.36 	828.98 
100.09 	907.64 	4397.15 	6290.62 	20458.20 	30196.13 	285316.08 	300945.40 	436252.33 	1082.89 
100.77 	316.20 	14704.18 	1113.22 	76203.47 	4536.94 	1564569.17 	70923.90 	70918.16 	1112.07 
100.33 	317.37 	11044.81 	1927.45 	55814.75 	8305.60 	850816.06 	40934.30 	40995.57 	1089.37 
100.80 	319.00 	11916.85 	2728.61 	60661.34 	12143.01 	641397.29 	111400.44 	61826.83 	1163.59 
100.12 	502.70 	13575.28 	3255.32 	125943.61 	14744.80 	2695493.95 	199210.01 	137716.26 	1035.48 
100.42 	705.90 	7987.89 	4779.10 	101572.44 	22375.99 	1118958.85 	314373.72 	314534.37 	1124.49 
100.24 	717.62 	11032.18 	2779.94 	144888.59 	22001.18 	3136211.24 	213176.10 	404192.32 	1090.74 
100.64 	315.67 	7943.83 	1133.78 	100926.62 	8086.77 	2121352.87 	102891.75 	134611.35 	1114.89 
100.03 	304.24 	14422.37 	1075.49 	194493.29 	4360.69 	4309458.36 	52071.26 	52052.28 	1091.84 
98.90 	497.72 	12595.08 	1879.33 	116089.43 	14253.97 	2468063.77 	251188.15 	132815.92 	969.49 
98.82 	691.98 	3828.20 	6600.76 	31307.75 	57072.57 	453620.55 	600056.87 	871738.26 	957.57 
101.47 	730.45 	12673.59 	4954.32 	116682.10 	23282.33 	2481726.66 	328358.47 	125076.31 	1227.61 
101.96 	720.93 	4832.87 	2785.26 	40543.48 	12476.17 	414572.33 	63683.86 	114797.04 	1184.08 
99.74 	513.28 	13762.22 	3300.60 	184737.10 	14924.07 	3104299.81 	264148.31 	77449.01 	1047.55 
99.61 	301.43 	10178.00 	1070.25 	91938.41 	7591.80 	1461505.82 	95972.23 	125586.57 	1012.93 
100.24 	309.42 	14738.48 	1862.07 	76181.16 	14050.46 	1192146.42 	188997.25 	189007.25 	1114.13 
100.97 	308.43 	4554.59 	1877.85 	37932.98 	8030.44 	385608.77 	70798.13 	39481.61 	1123.46 
98.85 	895.41 	6800.80 	3552.01 	32992.93 	28881.70 	331440.76 	286570.36 	157723.56 	966.89 
99.85 	303.99 	7741.40 	1070.96 	38019.71 	4348.82 	386440.19 	20176.68 	51891.12 	1090.38 
99.61 	310.35 	4112.90 	1886.14 	33963.21 	14277.06 	342074.69 	132974.90 	132990.69 	1011.80 
99.47 	304.44 	13522.75 	1071.63 	181317.13 	7594.72 	2088462.98 	96085.81 	37099.27 	1031.12 
99.53 	304.27 	6861.28 	1848.11 	33244.02 	7943.93 	634628.63 	39066.74 	101046.09 	981.73 
99.65 	501.82 	7135.04 	3245.56 	62175.16 	26084.39 	1254581.39 	487024.79 	141584.11 	1012.96 
99.14 	706.24 	6788.48 	6761.99 	32894.82 	58722.24 	627293.61 	619075.80 	1179142.70 	965.48 
100.45 	313.00 	4537.80 	1886.48 	21251.69 	14258.12 	297197.24 	251228.00 	132935.33 	1113.64 
99.96 	699.88 	4423.39 	2719.54 	36747.47 	12137.76 	707799.89 	111463.05 	210576.29 	1093.12 
99.20 	709.81 	3893.70 	4800.99 	59832.09 	40243.04 	1203140.07 	781736.58 	411218.05 	965.40 
99.24 	712.51 	4098.05 	2779.29 	33715.83 	12366.57 	339052.88 	63185.49 	164349.33 	1008.58 
100.33 	708.07 	8166.62 	4771.44 	72207.36 	22377.64 	774086.49 	119772.52 	411826.35 	1143.18 
101.52 	527.96 	12538.64 	3425.55 	166873.35 	15628.34 	2781810.05 	277937.82 	146718.51 	1220.14 
101.44 	916.61 	16120.88 	3654.08 	287679.35 	16723.06 	4999571.81 	228670.22 	87419.61 	1206.40 
99.70 	916.08 	10514.64 	9099.52 	52967.71 	81236.31 	553573.63 	480436.15 	1676848.93 	1040.67 
99.12 	693.07 	9701.33 	4682.67 	164447.71 	21955.31 	2737905.54 	403255.93 	117367.36 	973.03 
99.82 	507.95 	4277.62 	3259.74 	50948.52 	26177.39 	1010633.23 	257519.77 	142145.37 	1059.54 
98.85 	703.76 	12809.38 	2743.78 	118152.62 	12233.86 	2515814.15 	62295.26 	62399.91 	986.65 
101.49 	935.39 	8668.53 	9331.31 	145356.09 	83450.78 	3147432.91 	905316.02 	1315625.78 	1208.98 
98.79 	297.14 	6309.81 	1779.79 	78392.42 	7606.66 	1613410.65 	66774.09 	125833.34 	910.96 
99.34 	499.27 	10360.33 	1867.51 	135343.40 	8027.85 	2219270.08 	39389.83 	102152.02 	1030.00 
101.93 	934.95 	9071.56 	6497.47 	45037.00 	31293.87 	673854.48 	594031.23 	453457.71 	1252.36 
101.74 	936.40 	12130.17 	3738.49 	61788.53 	17165.87 	654028.98 	162675.72 	308174.56 	1186.16 
101.13 	322.09 	12227.75 	1960.26 	62417.54 	14946.13 	661369.67 	264714.83 	202222.83 	1190.90 
99.01 	897.32 	10131.98 	6232.39 	131976.58 	53653.96 	2159816.40 	815329.18 	561597.63 	1011.50 
100.82 	322.16 	8140.37 	2754.28 	40110.36 	12277.86 	594321.19 	163049.59 	112752.93 	1140.65 
99.79 	713.38 	13783.63 	4808.07 	70908.45 	40276.18 	1103177.51 	225896.93 	411463.05 	1051.42 
100.35 	708.81 	11037.56 	6802.95 	100372.51 	33020.43 	2109082.33 	182442.01 	629892.18 	1091.15 
102.30 	316.99 	16325.99 	2703.68 	154022.08 	21333.72 	1752218.69 	390952.81 	298686.28 	1221.62 
100.59 	322.00 	15546.35 	2746.22 	211165.71 	21684.50 	2460733.25 	115770.78 	210011.14 	1167.44 
99.42 	309.25 	12910.36 	1113.96 	225289.22 	7909.21 	5049110.46 	131319.49 	38740.38 	992.42 
97.76 	682.01 	3441.02 	6486.96 	39992.45 	56036.65 	408406.91 	322345.49 	588406.55 	870.06 
100.18 	720.21 	14783.40 	2791.88 	261505.76 	22046.64 	5928843.44 	213726.70 	213793.85 	1117.82 
100.38 	905.66 	4373.88 	3597.06 	68105.03 	16501.45 	1055692.52 	86183.67 	155809.07 	1078.00 
99.41 	902.19 	10273.13 	6282.50 	51613.64 	54058.14 	538553.53 	1077608.16 	1077706.13 	1019.82 
99.26 	301.78 	3898.67 	1818.14 	59902.67 	7810.67 	632718.31 	99035.48 	38266.47 	963.25 
100.41 	911.05 	14669.40 	9056.26 	137120.67 	80772.58 	2954926.00 	1666688.47 	1270187.42 	1108.86 
101.55 	311.25 	12151.01 	1886.29 	111618.54 	14324.88 	2365514.55 	133435.99 	133415.72 	1186.33 
99.65 	303.04 	10058.28 	1088.56 	90746.04 	4456.49 	1440542.75 	69524.16 	37019.90 	1003.21 
99.35 	699.91 	10272.78 	2719.62 	92823.51 	21474.98 	1937700.62 	393855.36 	300574.81 	1018.52 
99.78 	311.40 	4249.67 	2668.61 	50556.50 	20978.71 	764298.30 	202538.60 	293162.62 	1051.13 
99.89 	910.11 	7029.86 	8998.03 	88318.62 	80248.53 	962100.82 	867701.27 	474118.94 	1003.60 
99.34 	908.50 	7286.38 	6317.60 	119920.94 	54432.62 	2556576.42 	1085706.47 	828149.05 	1032.97 
97.95 	690.20 	8769.29 	2686.52 	112613.21 	11959.99 	2388681.98 	158440.88 	109570.18 	889.66 
100.86 	726.22 	8220.17 	7012.75 	72633.93 	61042.02 	779176.18 	1229986.31 	645364.34 	1149.91 
102.13 	720.81 	9318.44 	2823.05 	157402.09 	12652.04 	3429589.42 	64622.51 	116529.20 	1286.68 
98.77 	309.29 	6679.50 	1880.96 	108877.27 	8073.63 	1206327.95 	71286.54 	102732.30 	959.09 
99.72 	706.18 	10390.45 	6759.46 	135675.01 	32716.97 	2225077.96 	476138.79 	328366.67 	1031.12 
100.25 	517.43 	14933.97 	4741.99 	139814.42 	39682.31 	3017760.51 	587356.92 	587195.29 	1127.09 
98.88 	499.64 	6654.93 	1887.11 	108497.87 	14330.97 	1748005.09 	252796.48 	74034.97 	953.93 
99.74 	314.94 	7655.34 	2685.73 	37506.14 	21173.29 	552345.82 	296107.22 	204645.53 	1075.93 
100.24 	707.90 	11355.28 	2757.03 	195715.57 	21755.86 	4339005.93 	116132.96 	305077.23 	1115.03 
99.20 	709.59 	9617.79 	6809.01 	47964.43 	33016.46 	497321.68 	630006.13 	480702.14 	962.68 
99.62 	705.29 	13107.74 	4748.77 	175078.75 	39771.46 	2929242.21 	222947.87 	771855.22 	1005.61 
98.46 	706.18 	3592.73 	2752.48 	29166.74 	12228.50 	419871.34 	112194.30 	212186.22 	903.85 
99.01 	503.40 	6918.15 	1889.67 	86685.06 	8094.37 	1370888.12 	71508.32 	103056.74 	989.21 
100.78 	716.76 	8243.66 	2810.85 	72965.61 	22263.12 	1492778.52 	119188.95 	119198.59 	1150.71 
99.13 	698.33 	4081.45 	2695.75 	63119.07 	21243.37 	669279.45 	205373.40 	113378.28 	1007.75 
100.14 	314.72 	11441.77 	1905.98 	58040.12 	14466.24 	611065.35 	134962.85 	255417.49 	1121.95 
100.38 	518.10 	14121.37 	3350.03 	72926.63 	27028.77 	782218.25 	266638.18 	386512.66 	1073.31 
99.53 	307.92 	4023.56 	1080.00 	18613.87 	7639.44 	257290.52 	96639.33 	37328.24 	1004.43 
101.91 	723.03 	16027.62 	2828.16 	218411.53 	22355.93 	2550906.35 	411315.92 	314078.00 	1202.77 
100.82 	720.53 	15517.86 	6904.78 	145589.98 	60057.56 	3152540.13 	634484.83 	1208358.68 	1167.70 
100.23 	903.06 	7747.96 	8918.71 	38049.78 	44241.51 	386829.27 	250043.19 	250020.84 	1087.98 
100.72 	312.09 	8171.01 	1121.49 	72189.59 	8026.27 	773760.65 	39419.86 	39499.91 	1146.14 
98.67 	495.69 	9240.27 	3168.88 	155855.53 	14329.28 	3393181.21 	252673.03 	193188.18 	927.22 
100.61 	724.88 	11747.48 	4919.39 	59770.42 	41330.47 	630847.62 	804553.25 	423089.04 	1151.75 
98.34 	686.66 	11865.38 	4595.43 	205293.46 	21494.77 	3477418.72 	207764.06 	207933.96 	920.97 
99.95 	709.38 	10813.32 	4801.78 	141690.89 	22593.25 	1601595.40 	219459.10 	317727.81 	1068.45 
100.38 	718.07 	11609.47 	4862.53 	58824.42 	22815.65 	1181487.40 	122450.46 	221881.74 	1137.25 
99.51 	904.85 	7547.33 	8958.90 	66180.96 	79924.17 	1023532.04 	1255956.83 	1647840.54 	1063.16 
102.59 	521.67 	12914.77 	1947.97 	225482.86 	14827.67 	5054487.37 	262289.25 	76693.25 	1250.21 
99.19 	909.26 	7199.55 	3618.34 	118336.91 	16577.37 	1919530.91 	156540.47 	156628.71 	1024.27 
102.38 	318.91 	13505.30 	2730.91 	236841.92 	21533.60 	2782827.82 	394855.60 	208167.24 	1301.19 
100.41 	313.87 	4586.86 	1901.49 	54983.02 	14381.72 	1097618.02 	74302.93 	253716.50 	1126.05 
100.01 	319.87 	14330.61 	1935.45 	252785.58 	14739.26 	5716186.59 	260693.46 	260592.48 	1087.78 
100.88 	721.70 	8429.67 	4864.67 	74667.00 	22935.09 	802667.28 	423142.31 	223020.07 	1178.75 
101.13 	921.23 	12347.90 	3664.91 	163970.59 	29798.41 	1874773.15 	296708.42 	563150.77 	1200.60 
98.74 	507.35 	6476.29 	1907.38 	31245.97 	8192.76 	312194.29 	40268.08 	40352.68 	928.51 
99.37 	512.40 	9933.61 	3310.58 	49692.49 	26635.22 	516563.14 	498208.36 	144618.52 	993.49 
99.76 	305.44 	10191.77 	2592.77 	132905.04 	11542.23 	2857206.23 	199168.18 	58604.34 	1016.26 
99.70 	310.90 	13092.91 	2653.52 	67180.10 	11756.49 	1364481.46 	59624.17 	203185.68 	1002.35 
99.34 	506.78 	4259.65 	1884.45 	66217.94 	8096.79 	704825.14 	134726.35 	39754.33 	1048.32 
100.30 	712.84 	11135.18 	4822.30 	146398.32 	40478.29 	3171616.03 	786749.07 	227148.30 	1094.86 
100.27 	306.72 	11371.50 	2629.53 	149863.66 	20617.58 	2477138.67 	198795.60 	287497.04 	1117.43 
98.88 	703.90 	3687.47 	4722.40 	16917.49 	22101.88 	231581.55 	118410.88 	118152.65 	921.26 
101.49 	319.20 	4833.49 	1932.75 	76075.80 	8325.63 	1561993.80 	138957.33 	106341.08 	1184.35 
100.56 	907.42 	15139.64 	8978.82 	205223.61 	80028.54 	4566543.71 	472901.36 	865218.70 	1140.47 
101.05 	317.06 	11999.56 	1123.74 	207837.62 	4596.95 	3523678.26 	55184.79 	71992.44 	1173.84 
101.30 	304.64 	11908.55 	1842.78 	157639.85 	13886.25 	2616424.36 	244186.24 	186551.42 	1162.75 
99.54 	710.42 	4019.49 	4793.80 	33062.18 	22484.82 	631006.19 	120561.93 	413952.15 	991.57 
100.02 	514.02 	4330.21 	3337.29 	20189.77 	26876.61 	280964.70 	146096.14 	384300.82 	1063.95 
100.21 	905.10 	14092.31 	6265.83 	131031.49 	53890.68 	1472588.14 	819068.77 	819111.03 	1069.42 
99.69 	711.84 	4453.08 	2768.64 	37055.34 	21843.05 	714322.78 	211642.14 	306429.82 	1090.79 
99.86 	514.95 	7679.44 	4708.44 	67452.86 	22068.94 	1044995.56 	118114.24 	214025.21 	1082.58 
100.53 	518.34 	7698.07 	1952.13 	67614.27 	8415.91 	1374262.94 	107634.59 	41449.49 	1086.45 
99.32 	902.78 	10155.01 	8928.51 	91582.57 	79590.06 	1909752.83 	1639829.72 	1250299.25 	1010.26 
97.64 	682.58 	5796.22 	2633.80 	27667.85 	20669.49 	396456.88 	377546.85 	377547.24 	843.89 
99.21 	508.96 	10357.37 	3282.66 	176818.82 	26464.85 	3888513.74 	143748.61 	143568.22 	1027.39 
100.06 	500.69 	7823.42 	1873.95 	129728.15 	8045.87 	2120307.81 	39491.62 	102490.20 	1102.10 
